"Estado","% Ocupación"
"Tlaxcala","12.00"
"Aguascalientes","8.47"
"Jalisco","4.77"
"Oaxaca","4.16"
"Colima","3.70"
"Ciudad de México","3.45"
"Morelos","3.44"
"Yucatán","3.44"
"Puebla","3.21"
"Chihuahua","2.64"
"Hidalgo","2.43"
"Veracruz de Ignacio de La Llave","2.41"
"México","2.32"
"Coahuila de Zaragoza","2.29"
"San Luis Potosí","1.96"
"Sinaloa","1.90"
"Tamaulipas","1.84"
"Querétaro","1.58"
"Nuevo León","1.55"
"Durango","1.51"
"Michoacán de Ocampo","1.25"
"Guanajuato","0.77"
"Quintana Roo","0.63"
"Baja California","0.60"
"Chiapas","0.38"
"Tabasco","0.00"
"Sonora","0.00"
"Zacatecas","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Guerrero","0.00"
"Campeche","0.00"
