"Estado","% Ocupación"
"Baja California Sur","75.60"
"Chihuahua","66.82"
"Zacatecas","66.66"
"Aguascalientes","61.43"
"Nuevo León","60.08"
"Coahuila de Zaragoza","59.32"
"San Luis Potosí","59.27"
"Ciudad de México","58.00"
"Sinaloa","53.18"
"Durango","52.74"
"Baja California","45.80"
"Sonora","44.88"
"Hidalgo","37.96"
"Jalisco","37.47"
"Tamaulipas","37.09"
"Quintana Roo","33.79"
"Oaxaca","32.63"
"Guanajuato","31.72"
"Nayarit","31.68"
"Puebla","30.35"
"Querétaro","28.24"
"México","25.21"
"Colima","22.11"
"Morelos","20.81"
"Guerrero","18.86"
"Veracruz de Ignacio de La Llave","17.11"
"Tabasco","14.08"
"Michoacán de Ocampo","13.21"
"Tlaxcala","9.56"
"Yucatán","9.01"
"Chiapas","4.17"
"Campeche","1.78"
