"Estado","% Ocupación"
"Puebla","45.10"
"Aguascalientes","43.98"
"Hidalgo","43.67"
"Nuevo León","43.57"
"Colima","39.63"
"Ciudad de México","38.42"
"Nayarit","35.76"
"Sonora","34.42"
"Jalisco","34.41"
"Querétaro","34.03"
"Veracruz de Ignacio de La Llave","33.57"
"Oaxaca","33.33"
"Chihuahua","32.83"
"Coahuila de Zaragoza","32.55"
"Durango","32.51"
"Tamaulipas","31.89"
"México","31.80"
"Sinaloa","30.95"
"Morelos","30.24"
"Baja California Sur","29.05"
"San Luis Potosí","27.22"
"Guanajuato","26.74"
"Michoacán de Ocampo","24.11"
"Guerrero","23.56"
"Baja California","23.29"
"Zacatecas","23.07"
"Quintana Roo","21.42"
"Tabasco","19.89"
"Tlaxcala","18.03"
"Yucatán","11.62"
"Chiapas","7.02"
"Campeche","4.63"
