"Estado","% Ocupación"
"Chihuahua","20.83"
"Puebla","18.91"
"Coahuila de Zaragoza","12.50"
"Zacatecas","10.52"
"Aguascalientes","8.33"
"México","7.40"
"Campeche","6.66"
"Durango","5.71"
"Yucatán","4.00"
"Ciudad de México","3.60"
"Sinaloa","3.22"
"San Luis Potosí","2.94"
"Tamaulipas","2.22"
"Jalisco","1.91"
"Nuevo León","1.80"
"Guanajuato","1.78"
"Tabasco","0.00"
"Guerrero","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Michoacán de Ocampo","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Querétaro","0.00"
"Colima","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Baja California","0.00"
"Baja California Sur","0.00"
