"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Zacatecas","94.44"
"Aguascalientes","67.74"
"Querétaro","56.25"
"Durango","51.16"
"San Luis Potosí","50.94"
"Chihuahua","47.36"
"Baja California","46.15"
"Sinaloa","40.62"
"Sonora","40.00"
"Ciudad de México","37.19"
"Nuevo León","34.17"
"Guanajuato","27.58"
"Hidalgo","23.07"
"Jalisco","22.09"
"Tabasco","19.75"
"Puebla","19.51"
"Tamaulipas","14.75"
"Veracruz de Ignacio de La Llave","8.77"
"México","8.08"
"Quintana Roo","8.00"
"Yucatán","4.16"
"Morelos","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
"Colima","0.00"
"Guerrero","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Chiapas","0.00"
"Tlaxcala","0.00"
