"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Centro Regional de Desarrollo Infantil y Estimulación Temprana","Oaxaca","SSA","OCSSA021312","100"
"Centro Médico ISSEMYM Ecatepec","México","SME","MCSME000863","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital General Tuxpan Dr. Emilio Alcazar","Veracruz de Ignacio de La Llave","SSA","VZSSA006815","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital San Lucas Grupo HSL Servicios de Salud S. de R.L. de C.V.","Oaxaca","SMP","OCSMP003040","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"6/o. Batallón de Fuerzas Especiales","México","SEDENA","MCSDN000390","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","98"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","98"
