"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","100"
"Hospital General Las Américas","México","SSA","MCSSA010280","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","97"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","93"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","89"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","86"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","83"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","82"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","80"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","75"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","71"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","71"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","70"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","66"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","65"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","65"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","60"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","59"
"Hr_issste","Puebla","ISSSTE","PLIST000101","55"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","50"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","50"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","49"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","47"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","46"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","46"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","45"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","45"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","45"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","43"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","42"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","42"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","41"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","41"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","40"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","38"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","38"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","37"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","37"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","35"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","33"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","33"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","33"
"Acapulco","Guerrero","ISSSTE","GRIST000025","33"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","33"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","33"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","33"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","33"
"Hc Nochixtlan","Oaxaca","SSA","OCSSA000121","33"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","32"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","30"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","29"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","29"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","27"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","26"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","26"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","25"
"Hospital General Lázaro Cárdenas","Michoacán de Ocampo","SSA","MNSSA001722","25"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","25"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","25"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","25"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","25"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","25"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","24"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","24"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","23"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","22"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","21"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","21"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","21"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","21"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","20"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","20"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","20"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","19"
"Hgz 2 Cardenas","Tabasco","IMSS","TCIMS000022","19"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","19"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","19"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","19"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","18"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","18"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","18"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","18"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","17"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","17"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","17"
"Hes Puebla","Puebla","IMSS","PLIMS000200","17"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","17"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","17"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","17"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","16"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","16"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","16"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","16"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","15"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","15"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","14"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","14"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","14"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","14"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","14"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","14"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","14"
"Hgsmf 41 Huatulco","Oaxaca","IMSS","OCIMS000281","14"
"H.g. Tenancingo","México","SSA","MCSSA006430","14"
"Hgr 1 Chihuahua","Chihuahua","IMSS","CHIMS000136","13"
