"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","100"
"Hospital General Dr. Desiderio G. Rosado Carbajal","Tabasco","SSA","TCSSA017420","100"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hecelchakán","Campeche","IMSS-BIENESTAR","CCIMO000232","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","100"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital Comunitario San Francisco del Rincón","Guanajuato","SSA","GTSSA003793","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","100"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Dr. Fernando Ocaranza","Sonora","ISSSTE","SRIST000133","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hospital Comunitario Villagran","Guanajuato","SSA","GTSSA016994","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Hes Puebla","Puebla","IMSS","PLIMS000200","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hgs 13 Cd. Acuña","Coahuila de Zaragoza","IMSS","CLIMS000012","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","100"
