"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital General Navojoa","Sonora","SSA","SRSSA001670","100"
"Dr. Fernando Ocaranza","Sonora","ISSSTE","SRIST000133","100"
"Hospital Comunitario Jaral del Progreso","Guanajuato","SSA","GTSSA017426","100"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Guaymas","Sonora","ISSSTE","SRIST000104","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"8/o. Regimiento Mecanizado","México","SEDENA","MCSDN000414","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"Hospital Regional de Magdalena","Jalisco","SSA","JCSSA003496","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hospital General Dr. Desiderio G. Rosado Carbajal","Tabasco","SSA","TCSSA017420","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital Regional Reynosa","Tamaulipas","PEMEX","TSPMX000022","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital de Especialidades de La Mujer","Oaxaca","SSA","OCSSA007705","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hg Puerto Escondido","Oaxaca","SSA","OCSSA020030","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital Comunitario San Francisco del Rincón","Guanajuato","SSA","GTSSA003793","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","99"
"Hes Puebla","Puebla","IMSS","PLIMS000200","97"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","97"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","96"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","96"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","95"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","95"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","94"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","93"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","93"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","93"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","92"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","91"
"Acapulco","Guerrero","ISSSTE","GRIST000025","91"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","90"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","90"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","90"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","90"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","89"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","89"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","88"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","88"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","88"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","87"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","86"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","86"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","86"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","85"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","85"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","85"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","84"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","84"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","84"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","83"
"Tuxtepec","Oaxaca","ISSSTE","OCIST000165","83"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","83"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","82"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","82"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","82"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","82"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","82"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","82"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","82"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","81"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","80"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","80"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","78"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","78"
