"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Hospital Regional de Alta Especialidad del Niño Dr. Rodolfo Nieto Padrón","Tabasco","SSA","TCSSA001040","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgs 54 Silao","Guanajuato","IMSS","GTIMS000506","100"
"Hospital Comunitario San Francisco del Rincón","Guanajuato","SSA","GTSSA003793","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","100"
"Hospital General Cd. del Carmen","Campeche","PEMEX","CCPMX000013","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hes Puebla","Puebla","IMSS","PLIMS000200","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","100"
"Hospital General San José Iturbide","Guanajuato","SSA","GTSSA016912","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","100"
"Tuxtepec","Oaxaca","ISSSTE","OCIST000165","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Acanceh","Yucatán","IMSS-BIENESTAR","YNIMO000031","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital Integral Jacala","Hidalgo","SSA","HGSSA001795","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
