"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","100"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","98"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","97"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","97"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","94"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","94"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","94"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","93"
"Hospital General de Axapusco","México","SSA","MCSSA014143","91"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","91"
"Hospital General Las Américas","México","SSA","MCSSA010280","90"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","89"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","89"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","86"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","83"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","80"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","79"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","77"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","76"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","75"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","75"
"Iguala de La Independencia","Guerrero","ISSSTE","GRIST000153","75"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","75"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","75"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","71"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","70"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","67"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","67"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","67"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","67"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","67"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","67"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","67"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","67"
"Acapulco","Guerrero","ISSSTE","GRIST000025","67"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","66"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","66"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","64"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","64"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","64"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","64"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","62"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","60"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","60"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","60"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","60"
"Hospital Regional Tepatitlan","Jalisco","SSA","JCSSA005584","60"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","60"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","59"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","59"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","58"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","56"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","54"
"Hospital General de Chalco","México","SSA","MCSSA001682","53"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","52"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","51"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","51"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","50"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","50"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","50"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","50"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","50"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","50"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","50"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","50"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","50"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","50"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","50"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","50"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","50"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","50"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","50"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","49"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","48"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","48"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","47"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","46"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","46"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","45"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","45"
