"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Navojoa","Sonora","ISSSTE","SRIST000162","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","100"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 2 Cardenas","Tabasco","IMSS","TCIMS000022","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General Veracruz","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000071","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Cessa Maximiliano Dorantes","Tabasco","SSA","TCSSA001245","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Tuxtepec","Oaxaca","ISSSTE","OCIST000165","100"
