"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","93"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","92"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","90"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","83"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","81"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","80"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","80"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","78"
"H.g. Tenancingo","México","SSA","MCSSA006430","77"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","74"
"Centro Banamex","Ciudad de México","SSA","DFSSA004970","72"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","71"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","70"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","69"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","68"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","67"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","67"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","67"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","67"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","63"
"Centro Médico Naval","Ciudad de México","SEMAR","DFSMA000010","63"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","63"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","63"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","63"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","62"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","62"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","62"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","62"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","61"
"Hospital Regional Atlacomulco Issemym","México","SME","MCSME000781","60"
"Hgzmf 16 C. Cuauhtémoc","Chihuahua","IMSS","CHIMS000095","59"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","59"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","58"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","58"
"Hospital General de Huamantla","Tlaxcala","SSA","TLSSA017983","58"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","58"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","57"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","57"
"Hg Ciudad Hidalgo","Michoacán de Ocampo","SSA","MNSSA016492","57"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","54"
"Hg  Juárez","Chihuahua","SSA","CHSSA001801","54"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","53"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","52"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","51"
"Hospital General de Caborca","Sonora","SSA","SRSSA006261","50"
"Hc Nejapa de Madero","Oaxaca","SSA","OCSSA019996","50"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","50"
"3/er. Regimiento Blindado de Reconocimiento","Morelos","SEDENA","MSSDN000072","50"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","50"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","50"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","50"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","50"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","50"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","50"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","50"
"Hospital General Cuernavaca","Morelos","ISSSTE","MSIST000305","49"
"Umf 45 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000195","49"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","48"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","48"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","48"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","47"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","47"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","47"
"Hospital Santa Cecilia de Monterrey","Nuevo León","SMP","NLSMP000740","46"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","46"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","46"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","45"
"Hospital de Especialidades de La Mujer","Oaxaca","SSA","OCSSA007705","45"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","45"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","45"
"Hospital General de Guamuchil","Sinaloa","SSA","SLSSA018113","45"
"Hospital General Tecamachalco","Puebla","SSA","PLSSA016893","45"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","45"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","45"
"Hcard Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000575","44"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","43"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","43"
"Hgs 22 N.casas Grandes","Chihuahua","IMSS","CHIMS000450","43"
"Hospital General Lázaro Cárdenas","Michoacán de Ocampo","SSA","MNSSA001722","43"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","42"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","42"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","41"
"B. Hospital General Con Especialidades Juan María de Salvatierra","Baja California Sur","SSA","BSSSA001213","41"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","41"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","41"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","40"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","40"
"Hg Pinotepa Pedro Espinoza Rueda","Oaxaca","SSA","OCSSA005383","40"
"Unidad Médica Regional de Atención A La Gestación Y Al Neonato","Hidalgo","SSA","HGSSA005003","40"
"30/o. Batallón de Infantería","Michoacán de Ocampo","SEDENA","MNSDN000080","40"
"Hidalgo del Parral","Chihuahua","ISSSTE","CHIST000095","40"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","40"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","40"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","40"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","39"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","39"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","39"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","38"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","38"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA001331","38"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","38"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","38"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","38"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","38"
"Hospital General de Axapusco","México","SSA","MCSSA014143","38"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","38"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","37"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","37"
"Hospital General de Nativitas","Tlaxcala","SSA","TLSSA017925","37"
"Hgz 2 Hermosillo","Sonora","IMSS","SRIMS000413","37"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","36"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","36"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","36"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","36"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","36"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","35"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","35"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","35"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","35"
"Hg Apatzingan","Michoacán de Ocampo","SSA","MNSSA017400","35"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","34"
"Unidad de Detección Y Diagnostico Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000596","34"
"Hospital General Queretaro","Querétaro","SSA","QTSSA001752","34"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","33"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","33"
"39/o. Batallón de Infantería","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000162","33"
"Hgsmf 41 Huatulco","Oaxaca","IMSS","OCIMS000281","33"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","33"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","33"
"Ario de Rosales","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO000244","33"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","33"
"Hc Nochixtlan","Oaxaca","SSA","OCSSA000121","33"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","32"
"H.g. Jilotepec","México","SSA","MCSSA010053","32"
"4/o. Batallón de Ingenieros de Combate","Jalisco","SEDENA","JCSDN000186","32"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","32"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","32"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","32"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","32"
"Dr. Jorge Soberon Acevedo","Guerrero","SSA","GRSSA004490","31"
