"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital de Especialidades de Chetumal","Quintana Roo","SSA","QRSSA001843","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Centro Regional de Desarrollo Infantil y Estimulación Temprana","Oaxaca","SSA","OCSSA021312","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","99"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","98"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","97"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","96"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","95"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","94"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","94"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","94"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","92"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","92"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","91"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","91"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","89"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","89"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","89"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","88"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","88"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","85"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","84"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","84"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","83"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","82"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","80"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","80"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","80"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","79"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","79"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","79"
"Hospital General Acapulco","Guerrero","SSA","GRSSA000010","79"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","79"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","78"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","77"
"Hospital General de Axapusco","México","SSA","MCSSA014143","76"
"19 Tuxtla","Chiapas","SSA","CSSSA009471","76"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","75"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","75"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","75"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","74"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","74"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","72"
"Toluca","México","ISSSTE","MCIST000215","71"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","70"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","70"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","69"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","68"
"Hospital Comunitario San Francisco del Rincón","Guanajuato","SSA","GTSSA003793","67"
"Hg Tehuantepec","Oaxaca","SSA","OCSSA018473","67"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","67"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","67"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","67"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","66"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","65"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","65"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","65"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","65"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","64"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","63"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","62"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","62"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","61"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","60"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","60"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","60"
"6/o. Batallón de Fuerzas Especiales","México","SEDENA","MCSDN000390","60"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","60"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","60"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","60"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","60"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","59"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","59"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","58"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","58"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","56"
"Hospital de La Mujer","Michoacán de Ocampo","SSA","MNSSA001862","56"
"Hospital General Tuxpan Dr. Emilio Alcazar","Veracruz de Ignacio de La Llave","SSA","VZSSA006815","55"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","55"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","55"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","54"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","53"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","53"
"Hospital General Los Mochis","Sinaloa","SSA","SLSSA000024","53"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","53"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","52"
"Hospital General Torre Médica Tepepan","Ciudad de México","SSA","DFSSA002672","52"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","52"
"H.g. Tenancingo","México","SSA","MCSSA006430","52"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","52"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","52"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","51"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","51"
"Hospital Comunitario Romita","Guanajuato","SSA","GTSSA003151","50"
