"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital de Especialidades de La Mujer","Oaxaca","SSA","OCSSA007705","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General León","Guanajuato","SSA","GTSSA005683","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","100"
"Enfermería Militar de San Miguel de Los Jagueyes Mex.","México","SEDENA","MCSDN000035","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hes Puebla","Puebla","IMSS","PLIMS000200","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hospital General Navojoa","Sonora","SSA","SRSSA001670","100"
"Hospital Comunitario Jaral del Progreso","Guanajuato","SSA","GTSSA017426","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","98"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","98"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","96"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","95"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","95"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","95"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","95"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","94"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","94"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","93"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","93"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","92"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","92"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","91"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","91"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","91"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","90"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","90"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","90"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","90"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","90"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","89"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","89"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","89"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","89"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","89"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","89"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","88"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","88"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","87"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","87"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","86"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","86"
"Hgsmf 8 Tlaxcala","Tlaxcala","IMSS","TLIMS000194","86"
"Hospital General Xoco","Ciudad de México","SSA","DFSSA003162","86"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","86"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","86"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","85"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","85"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","85"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","84"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","84"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","83"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","83"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","83"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","83"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","82"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","82"
