"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General de Parral","Chihuahua","SSA","CHSSA018444","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"San Juanito","Chihuahua","IMSS-BIENESTAR","CHIMO000224","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","100"
"El Fuerte","Sinaloa","IMSS-BIENESTAR","SLIMO000576","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","100"
"Hospital Comunitario Villagran","Guanajuato","SSA","GTSSA016994","100"
"Merida","Yucatán","ISSSTE","YNIST000030","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
