"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital de Especialidades de Chetumal","Quintana Roo","SSA","QRSSA001843","100"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Fray Junipero Serra","Baja California","ISSSTE","BCIST000093","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hg Tehuantepec","Oaxaca","SSA","OCSSA018473","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","99"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","98"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","96"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","95"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","95"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","95"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","94"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","94"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","94"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","94"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","94"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","93"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","92"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","92"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","92"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","92"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","92"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","92"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","91"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","90"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","89"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","89"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","86"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","86"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","86"
"Enfermería Militar de San Miguel de Los Jagueyes Mex.","México","SEDENA","MCSDN000035","85"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","85"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","85"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","85"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","84"
"Hospital General de Axapusco","México","SSA","MCSSA014143","84"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","84"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","83"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","83"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","83"
"Celaya","Guanajuato","ISSSTE","GTIST000045","83"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","82"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","81"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","81"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","81"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","80"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","80"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","80"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","79"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","79"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","78"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","78"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","78"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","77"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","77"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","76"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","76"
"Hospital General León","Guanajuato","SSA","GTSSA005683","76"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","75"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","75"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","75"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","75"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","75"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","75"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","73"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","71"
"Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000226","71"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","71"
"Acapulco","Guerrero","ISSSTE","GRIST000025","71"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","70"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","69"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","69"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","68"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","68"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","68"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","68"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","68"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","67"
"Servicios Integrales Nova de Monterrey S.a. de C.v.","Nuevo León","SMP","NLSMP000110","67"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","67"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","67"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","67"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","66"
"Hospital General de Chalco","México","SSA","MCSSA001682","65"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","65"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","65"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","64"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","62"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","62"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","61"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","61"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","61"
"Toluca","México","ISSSTE","MCIST000215","60"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","60"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","60"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","60"
"Hgz 2 Cardenas","Tabasco","IMSS","TCIMS000022","59"
"H.g. Tenancingo","México","SSA","MCSSA006430","59"
