"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgzmf 1 Chetumal","Quintana Roo","IMSS","QRIMS000031","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hgzmf 16 C. Cuauhtémoc","Chihuahua","IMSS","CHIMS000095","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hospital General de Acatlán de Osorio","Puebla","SSA","PLSSA008572","100"
"Tlaltenango de Sánchez Román","Zacatecas","IMSS-BIENESTAR","ZSIMO001182","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
