"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Comunitario San Diego de La Union","Guanajuato","SSA","GTSSA017501","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Iguala de La Independencia","Guerrero","ISSSTE","GRIST000153","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","98"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","96"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","96"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","96"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","93"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","92"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","91"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","91"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","90"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","90"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","89"
"Hospital General de Axapusco","México","SSA","MCSSA014143","87"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","87"
"Hospital General Las Américas","México","SSA","MCSSA010280","86"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","84"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","83"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","83"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","82"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","81"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","81"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","81"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","80"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","80"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","80"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","80"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","78"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","75"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","75"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","75"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","74"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","74"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","73"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","73"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","73"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","71"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","71"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","71"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","69"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","67"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","65"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","65"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","64"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","64"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","62"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","62"
"Hospital General de Chalco","México","SSA","MCSSA001682","60"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","60"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","60"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","60"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","60"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","58"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","57"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","54"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","52"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","52"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","51"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","50"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","50"
