"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital General Huichapan","Hidalgo","SSA","HGSSA001503","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","98"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","96"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","95"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","95"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","94"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","94"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","94"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","93"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","89"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","89"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","88"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","88"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","87"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","87"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","86"
"Hospital General Dolores Hidalgo ¨ Cuna de La Independencia Nacional¨","Guanajuato","SSA","GTSSA001290","85"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","83"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","83"
"Hospital Regional Atlacomulco Issemym","México","SME","MCSME000781","82"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","81"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","81"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","80"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","80"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","80"
