"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Civil Dr. Antonio González Guevara","Nayarit","SSA","NTSSA001594","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hc Tuzantla","Michoacán de Ocampo","SSA","MNSSA016504","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hg Tehuantepec","Oaxaca","SSA","OCSSA018473","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","100"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Maxcanú","Yucatán","IMSS-BIENESTAR","YNIMO000376","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Hg Puerto Escondido","Oaxaca","SSA","OCSSA020030","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hc Santos Reyes Nopala","Oaxaca","SSA","OCSSA020445","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Nueva Rosita","Coahuila de Zaragoza","ISSSTE","CLIST000193","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
