"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Cd. Delicias","Chihuahua","ISSSTE","CHIST000042","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Enfermería Militar La Boticaria Ver.","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000010","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital Comunitario Apaseo El Grande","Guanajuato","SSA","GTSSA000585","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
