"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital Comunitario Cortazar","Guanajuato","SSA","GTSSA001121","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","100"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital Comunitario de La Huacana","Michoacán de Ocampo","SSA","MNSSA016545","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","100"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","100"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","100"
"Hospital Central Dr. Ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA001102","100"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"San Juanito","Chihuahua","IMSS-BIENESTAR","CHIMO000224","100"
"Nueva Rosita","Coahuila de Zaragoza","ISSSTE","CLIST000193","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","100"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","99"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","99"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","99"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","98"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","96"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","96"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","95"
"Hgz 2 Hermosillo","Sonora","IMSS","SRIMS000413","95"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","94"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","94"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","94"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","94"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","94"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","94"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","93"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","93"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","93"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","92"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","91"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","91"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","90"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","90"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","90"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","90"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","90"
"Toluca","México","ISSSTE","MCIST000215","89"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","89"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","89"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","88"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","88"
