"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Centro Regional de Desarrollo Infantil y Estimulación Temprana","Oaxaca","SSA","OCSSA021312","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital de Especialidades de Chetumal","Quintana Roo","SSA","QRSSA001843","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital General de San Pablo del Monte","Tlaxcala","SSA","TLSSA001883","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","97"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","96"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","96"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","95"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","95"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","95"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","95"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","93"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","93"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","92"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","92"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","91"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","91"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","90"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","89"
"Hospital General de Axapusco","México","SSA","MCSSA014143","89"
