"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hospital Comunitario Cortazar","Guanajuato","SSA","GTSSA001121","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
