"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","92"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","85"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","83"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","82"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","80"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","78"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","75"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","67"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","60"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","57"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","52"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","50"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","50"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","50"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","50"
"Toluca","México","ISSSTE","MCIST000215","50"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","50"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","49"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","48"
"Hospital General Las Américas","México","SSA","MCSSA010280","40"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","40"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","40"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","40"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","33"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","33"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","33"
