"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Huajuapan de Leon","Oaxaca","ISSSTE","OCIST000042","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"19 (extensión Hospital Huejutla)","Hidalgo","SSA","HGSSA005032","100"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","100"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"Hospital Regional de Ciudad Guzman","Jalisco","SSA","JCSSA001326","100"
"Ocosingo","Chiapas","ISSSTE","CSIST000140","100"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Hospital General Miguel Hidalgo Y Costilla Bicentenario","México","SSA","MCSSA005730","100"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","100"
"C.s. C/ Hospitalización Adán G. Velarde","Baja California Sur","SSA","BSSSA000192","100"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","100"
"Guaymas","Sonora","ISSSTE","SRIST000104","100"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","100"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","100"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","100"
"Hospital General Culiacan","Sinaloa","SSA","SLSSA002660","100"
