"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hg Tehuantepec","Oaxaca","SSA","OCSSA018473","100"
"Hospital Militar Regional de Tampico Tamps.","Tamaulipas","SEDENA","TSSDN000014","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Dr. Miguel Trejo Ochoa","Colima","ISSSTE","CMIST000010","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Santa Rosalia","Baja California Sur","ISSSTE","BSIST000043","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Zacapu","Michoacán de Ocampo","ISSSTE","MNIST000214","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hgz 8 Cordoba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000296","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Manzanillo","Colima","ISSSTE","CMIST000022","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","98"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","95"
"Christus Muguerza S.a. de C.v. /  Sucursal Sur","Nuevo León","SMP","NLSMP000105","92"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","92"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","91"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","90"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","89"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","89"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","89"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","88"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","88"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","87"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","87"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","87"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","86"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","85"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","84"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","84"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","83"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","82"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","82"
"Hospital General Xoco","Ciudad de México","SSA","DFSSA003162","82"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","81"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","81"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","80"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","80"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","80"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","80"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","80"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","80"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","79"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","79"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","78"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","78"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","78"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","78"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","78"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","77"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","77"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","75"
"Centro Oncologico de La Región  Sureste de Coahuila","Coahuila de Zaragoza","SSA","CLSSA002932","75"
"Christus Muguerza Sistemas Hospitalarios S. A. de C. V.","Nuevo León","SMP","NLSMP000040","75"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","75"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","74"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","74"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","74"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","74"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","72"
