"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","100"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","100"
"Hr_issste","Puebla","ISSSTE","PLIST000101","100"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","100"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hospital Integral Ixtlán del Río","Nayarit","SSA","NTSSA000474","100"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","100"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","100"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"Hgz 2 Tulancingo","Hidalgo","IMSS","HGIMS000181","100"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"Hgs 54 Silao","Guanajuato","IMSS","GTIMS000506","100"
"Hospital Comunitario San Francisco del Rincón","Guanajuato","SSA","GTSSA003793","100"
"Hospital Comunitario Romita","Guanajuato","SSA","GTSSA003151","100"
"Hospital General de Izucar de Matamoros","Puebla","SSA","PLSSA016806","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","100"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital Integral de Tlanchinol","Hidalgo","SSA","HGSSA015503","100"
"Hospital General de Juarez","Nuevo León","SSA","NLSSA004985","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","100"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","100"
"Hospital General de Ensenada","Baja California","SSA","BCSSA000015","100"
"Hospital General de Ríoverde","San Luis Potosí","SSA","SPSSA000945","100"
