"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Cd. Acuña","Coahuila de Zaragoza","SSA","CLSSA000033","125"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General de Tekax","Yucatán","SSA","YNSSA013476","100"
"Oxkutzcab","Yucatán","IMSS-BIENESTAR","YNIMO000446","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Hospital General de Tampico Dr. Carlos Canseco","Tamaulipas","SSA","TSSSA005151","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Benemérito de Las Américas","Chiapas","IMSS-BIENESTAR","CSIMO002924","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Hg Puerto Escondido","Oaxaca","SSA","OCSSA020030","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Agosto 12","Tamaulipas","ISSSTE","TSIST000095","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hospital Militar Regional de Hermosillo Son.","Sonora","SEDENA","SRSDN000011","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","100"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","98"
"45/o. Batallón de Infantería","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000186","97"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","96"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","96"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","96"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","95"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","95"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","95"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","93"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","92"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","92"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","92"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","92"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","91"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","91"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","91"
