"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","100"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hospital Comunitario El Grullo","Jalisco","SSA","JCSSA002113","100"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","100"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"3/er. Regimiento Blindado de Reconocimiento","Morelos","SEDENA","MSSDN000072","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","100"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","100"
"Hospital General Dolores Hidalgo ¨ Cuna de La Independencia Nacional¨","Guanajuato","SSA","GTSSA001290","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Hospital General de Atlixco Gonzalo Río Arronte","Puebla","SSA","PLSSA009292","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
