"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hgs 22 N.casas Grandes","Chihuahua","IMSS","CHIMS000450","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
