"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Militar Regional de Tampico Tamps.","Tamaulipas","SEDENA","TSSDN000014","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hc Santa Catarina Juquila","Oaxaca","SSA","OCSSA004152","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Fresnillo","Zacatecas","ISSSTE","ZSIST000032","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hospital Integral Jacala","Hidalgo","SSA","HGSSA001795","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
