"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
