"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","100"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","100"
"Zacualtipán","Hidalgo","IMSS-BIENESTAR","HGIMO002043","100"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"8/o. Regimiento Blindado de Reconocimiento","Guanajuato","SEDENA","GTSDN000104","100"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Ario de Rosales","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO000244","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Chicontepec de Tejeda","Veracruz de Ignacio de La Llave","IMSS-BIENESTAR","VZIMO001055","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Sanatorio Naval de Pto. Vallarta","Jalisco","SEMAR","JCSMA000011","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","85"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","83"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","83"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","78"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","77"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","71"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","67"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","67"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","67"
"Hg Apatzingan","Michoacán de Ocampo","SSA","MNSSA017400","65"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","60"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","58"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","58"
