"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","100"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","94"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","89"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","86"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","84"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","78"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","65"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","60"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","50"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","50"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","49"
"Toluca","México","ISSSTE","MCIST000215","47"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","46"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","40"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","40"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","38"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","37"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","33"
"Fray Junipero Serra","Baja California","ISSSTE","BCIST000093","33"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","33"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","33"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","33"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","33"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","33"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","33"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","33"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","29"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","27"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","25"
"Instituto Nacional de Rehabilitación","Ciudad de México","SSA/CC","DFSSA003956","25"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","25"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","25"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","25"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","24"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","24"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","24"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","20"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","20"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","20"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","20"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","17"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","17"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","17"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","17"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","16"
"Hospital Regional de Alta Especialidad de Zumpango","México","SSA","MCSSA018774","14"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","14"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","14"
"H.g. Valle de Bravo","México","SSA","MCSSA007982","12"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","12"
"Hospital General de Chalco","México","SSA","MCSSA001682","11"
"Hg Dr. Miguel Silva","Michoacán de Ocampo","SSA","MNSSA001891","11"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","11"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","11"
"Hgz 2 Fresnillo","Zacatecas","IMSS","ZSIMS000090","11"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","10"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","10"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","9"
"Hgz 2 Aguascalientes","Aguascalientes","IMSS","ASIMS000016","9"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","9"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","9"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","9"
