"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","93"
"Instituto Nacional de Rehabilitación","Ciudad de México","SSA/CC","DFSSA003956","89"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","88"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","78"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","77"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","70"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","67"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","66"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","65"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","62"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","62"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","57"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","50"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","50"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","48"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","44"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","44"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","43"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","40"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","40"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","40"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","38"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","38"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","36"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","36"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","33"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","33"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","32"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","31"
"Valentin Gomez Farias","Jalisco","ISSSTE","JCIST000132","30"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","29"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","29"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","29"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","29"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","26"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","26"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","26"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","25"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","25"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","25"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","25"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","24"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","23"
"Hr_issste","Puebla","ISSSTE","PLIST000101","23"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","23"
