"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hospital Basico Comunitario de Tecuala","Nayarit","SSA","NTSSA016072","100"
"Hospital Regional Valle de Chalco Solidaridad Issemym","México","SME","MCSME000776","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
