"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General de Tekax","Yucatán","SSA","YNSSA013476","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital Regional Cd. Madero","Tamaulipas","PEMEX","TSPMX000010","100"
"Hc Santa Catarina Juquila","Oaxaca","SSA","OCSSA004152","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Manzanillo","Colima","ISSSTE","CMIST000022","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hospital General Juárez Arriaga","Chiapas","SSA","CSSSA000453","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hgz 2 Tulancingo","Hidalgo","IMSS","HGIMS000181","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Pachuca (dr. Jesús del Rosal)","Hidalgo","SSA","HGSSA002570","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","96"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","95"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","94"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","93"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","93"
"Hospital Para El Niño Imiem","México","SME","MCSME000011","90"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","90"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","90"
"Hgz 4 Guaymas","Sonora","IMSS","SRIMS000314","89"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","89"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","89"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","89"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","89"
"Centro Oncologico de La Región  Sureste de Coahuila","Coahuila de Zaragoza","SSA","CLSSA002932","88"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","88"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","88"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","88"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","88"
"19 Villaflores","Chiapas","SSA","CSSSA009500","88"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","87"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","87"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","87"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","87"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","86"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","86"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","85"
"Hgzmf 1 Chetumal","Quintana Roo","IMSS","QRIMS000031","85"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","85"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","84"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","84"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","83"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","83"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","83"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","83"
"Hospital General Virginia Ayala de Garza","Nuevo León","SSA","NLSSA003911","83"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","83"
"Hospital General de Tampico Dr. Carlos Canseco","Tamaulipas","SSA","TSSSA005151","82"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","82"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","81"
"Hgz 1 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000321","81"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","81"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","81"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","81"
"Hospital General Torreón","Coahuila de Zaragoza","SSA","CLSSA002862","81"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","80"
"Hgsmf 8 Tlaxcala","Tlaxcala","IMSS","TLIMS000194","80"
"Hospital Militar Regional de Tuxpan Ver.","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000022","80"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","80"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","80"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","80"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","80"
"Unidad Médica Regional de Atención A La Gestación Y Al Neonato","Hidalgo","SSA","HGSSA005003","80"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","79"
"Hr_issste","Puebla","ISSSTE","PLIST000101","79"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","78"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","78"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","78"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","77"
"Hospital General Veracruz","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000071","77"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","77"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","76"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","76"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","76"
"Hospital Civil Dr. Antonio González Guevara","Nayarit","SSA","NTSSA001594","75"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","75"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","75"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","75"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","75"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","75"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","75"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","74"
"19 Tuxtla","Chiapas","SSA","CSSSA009471","74"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","74"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","73"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","72"
"Hospital General de Montemorelos","Nuevo León","SSA","NLSSA004944","72"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","72"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","72"
"Merida","Yucatán","ISSSTE","YNIST000030","72"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","71"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","71"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","71"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","71"
"Hgsmf 2 Cd.constitucion","Baja California Sur","IMSS","BSIMS000014","70"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","70"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","69"
"Swiss Hospital S.a.p.i. de C.v.","Nuevo León","SMP","NLSMP001355","69"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","69"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","69"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","68"
"Hgz 8 Cordoba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000296","68"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","67"
"Nueva Rosita","Coahuila de Zaragoza","ISSSTE","CLIST000193","67"
"Hospital Santa Margarita S.A. de C.V.","Jalisco","SMP","JCSMP000704","67"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","67"
"Uruapan del Progreso","Michoacán de Ocampo","ISSSTE","MNIST000202","67"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","67"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","67"
"San Jose del Cabo","Baja California Sur","ISSSTE","BSIST000101","67"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","67"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","67"
"Puerto Vallarta","Jalisco","ISSSTE","JCIST000086","67"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","66"
"Hospital General de Subzona No. 12","Sonora","IMSS","SRIMS000915","65"
"Hospital Covid Fresnillo","Zacatecas","SSA","ZSSSA002322","65"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","65"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","65"
"Celaya","Guanajuato","ISSSTE","GTIST000045","64"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","64"
"Monterrey","Nuevo León","ISSSTE","NLIST000105","64"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","64"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","64"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","64"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","64"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","64"
"Hospital Tierra Y Libertad","Nuevo León","SSA","NLSSA005002","63"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","63"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","62"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","62"
"Hospital Militar Zona de Chetumal Q. Roo","Quintana Roo","SEDENA","QRSDN000015","62"
"H.g. Tenancingo","México","SSA","MCSSA006430","62"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","62"
"Acanceh","Yucatán","IMSS-BIENESTAR","YNIMO000031","62"
"Hospital Integral de Puerto Peñasco","Sonora","SSA","SRSSA017666","62"
