"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hg Maravatio","Michoacán de Ocampo","SSA","MNSSA016475","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hg Hospital General Altamira Dr Rodolfo Torre Cantú","Tamaulipas","SSA","TSSSA018514","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Clínica Hospital Mérida","Yucatán","ISSSTE","YNIST000170","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","100"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","100"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","100"
"Oxkutzcab","Yucatán","IMSS-BIENESTAR","YNIMO000446","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","96"
"Hospital General de Huamantla","Tlaxcala","SSA","TLSSA017983","93"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","92"
"B. Hospital General Con Especialidades Juan María de Salvatierra","Baja California Sur","SSA","BSSSA001213","88"
"Monterrey","Nuevo León","ISSSTE","NLIST000105","88"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","87"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","87"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","86"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","86"
"Centro Médico Naval","Ciudad de México","SEMAR","DFSMA000010","84"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","83"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","80"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","80"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","80"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","80"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","79"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","79"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA001331","78"
"Swiss Hospital S.a.p.i. de C.v.","Nuevo León","SMP","NLSMP001355","75"
"Umf 34 La Paz","Baja California Sur","IMSS","BSIMS000125","75"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","75"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","75"
"Hgz 1 Aguascalientes","Aguascalientes","IMSS","ASIMS000021","70"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","69"
"Hg  Juárez","Chihuahua","SSA","CHSSA001801","69"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","68"
"Hospital Integral Ixtlán del Río","Nayarit","SSA","NTSSA000474","67"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","67"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","67"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","67"
"Unidad de Detección Y Diagnostico Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000596","67"
"Centro de Atencion Temporal Covid 19","Michoacán de Ocampo","IMSS","MNIMS000646","67"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","67"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","65"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","65"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","64"
"Hospital General del Estado Dr. Ernesto Ramos Bours","Sonora","SSA","SRSSA001110","62"
"Cat Morelos","Ciudad de México","IMSS","DFIMS001082","62"
"Hospital General Tercer Milenio","Aguascalientes","SSA","ASSSA000030","60"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","60"
"Hgz 35 Cd.juárez","Chihuahua","IMSS","CHIMS000305","60"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","60"
"Hgzmf 6 Ocotlan","Jalisco","IMSS","JCIMS000651","60"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","58"
"Hgz 2 Aguascalientes","Aguascalientes","IMSS","ASIMS000016","58"
"Hospital Materno Perinatal Mónica Pretelini Sáenz","México","SSA","MCSSA007673","57"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","57"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","57"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","57"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","56"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","56"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","55"
"Hospital General de Ensenada","Baja California","SSA","BCSSA000015","54"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","53"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","53"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","52"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","52"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","50"
"Hgzmf 1 Chetumal","Quintana Roo","IMSS","QRIMS000031","50"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","50"
"Umf 45 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000195","50"
"Hospital General Tecomán Dr. José F. Rivas Guzmán","Colima","SSA","CMSSA001023","50"
"Hospital General Dr. Salvador Zubirán Anchondo","Chihuahua","SSA","CHSSA000664","50"
"Valentin Gomez Farias","Jalisco","ISSSTE","JCIST000132","50"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","50"
"Merida","Yucatán","ISSSTE","YNIST000030","50"
"Hospital Para El Niño Imiem","México","SME","MCSME000011","50"
"Hospital Comunitario Atotonilco El Alto Madre María Luisita de La Peña Navarro","Jalisco","SSA","JCSSA013762","50"
"Celaya","Guanajuato","ISSSTE","GTIST000045","50"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","50"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","50"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","50"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","48"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","47"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","47"
"Hospital General de Zona 92","Coahuila de Zaragoza","IMSS","CLIMS000601","45"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","44"
"19","Guanajuato","SSA","GTSSA002101","43"
"Hospital Dr. Manuel Campos","Campeche","SSA","CCSSA000100","43"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","43"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","43"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","43"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","43"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","42"
"Hospital Civil Dr. Antonio González Guevara","Nayarit","SSA","NTSSA001594","42"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","41"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","40"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","40"
"19 (extensión Hospital Huejutla)","Hidalgo","SSA","HGSSA005032","40"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","40"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","40"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","40"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","40"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","40"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","38"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","38"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","38"
"Anexo Unidad de Medicina Familiar 86","Coahuila de Zaragoza","IMSS","CLIMS000613","38"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","38"
"Hospital Regional de Ameca","Jalisco","SSA","JCSSA000165","38"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","36"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","36"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","36"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","36"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","36"
"Hospital General 450","Durango","SSA","DGSSA017872","35"
"Ensenada","Baja California","ISSSTE","BCIST000011","33"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","33"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","33"
"Hies de Chihuahua","Chihuahua","SSA","CHSSA018514","33"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","33"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","33"
"Uruapan del Progreso","Michoacán de Ocampo","ISSSTE","MNIST000202","33"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","33"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","33"
"Hospital Central Dr. Ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA001102","33"
"Hospital General Miguel Hidalgo Y Costilla Bicentenario","México","SSA","MCSSA005730","33"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","33"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","33"
"Christus Muguerza S.a. de C.v. /  Sucursal Sur","Nuevo León","SMP","NLSMP000105","33"
"Cd. Mante","Tamaulipas","ISSSTE","TSIST000054","33"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","33"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","32"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","32"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","31"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","30"
"Hr_issste","Puebla","ISSSTE","PLIST000101","30"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","30"
"Hgz 89 Guadalajara","Jalisco","IMSS","JCIMS000342","30"
"Dr. Ismael Vazquez Ortiz","Querétaro","ISSSTE","QTIST000046","30"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","30"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","30"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","30"
"Hospital General Zacatecas Luz González Cosio","Zacatecas","SSA","ZSSSA013143","30"
"Hospital Regional de Alta Especialidad de Zumpango","México","SSA","MCSSA018774","29"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","29"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","28"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","28"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","27"
"Hospital General de Lagos de Moreno","Jalisco","SSA","JCSSA008430","27"
"Hospital Regional de Alta Especialidad Dr. Gustavo A. Rovirosa Pérez","Tabasco","SSA","TCSSA001052","27"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","26"
"Hospital Y Clínica Oca","Nuevo León","SMP","NLSMP000122","26"
"Hgzmf 20 Autlan Navarro","Jalisco","IMSS","JCIMS000103","25"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","25"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","25"
"Hospital General de Cabo San Lucas","Baja California Sur","SSA","BSSSA001131","25"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","25"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","25"
"Leon","Guanajuato","ISSSTE","GTIST000091","25"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","25"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","25"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","24"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","24"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","24"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","23"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","23"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","22"
"Hg Dr. Miguel Silva","Michoacán de Ocampo","SSA","MNSSA001891","22"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","22"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","22"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","22"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","22"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","22"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","22"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","21"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","21"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","21"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","21"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","21"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","21"
"Hospital Civil de Guadalajara Juan I. Menchaca","Jalisco","SSA","JCSSA002224","21"
"Dr. Miguel Trejo Ochoa","Colima","ISSSTE","CMIST000010","20"
"Hospital Regional de Ciudad Guzman","Jalisco","SSA","JCSSA001326","20"
"Hospital Para El Niño Poblano","Puebla","SSA","PLSSA008881","20"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","20"
"Hospital Comunitario Comonfort","Guanajuato","SSA","GTSSA005502","20"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","20"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","20"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","20"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","20"
"Hgzmf 9 Cd. Guzman","Jalisco","IMSS","JCIMS000190","20"
"Hospital Comunitario Jaral del Progreso","Guanajuato","SSA","GTSSA017426","20"
"Servicios Integrales Nova de Monterrey S.a. de C.v.","Nuevo León","SMP","NLSMP000110","20"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","19"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","19"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","19"
"Hospital General de Acapulco","Guerrero","SSA","GRSSA009945","19"
"Hospital General de Parral","Chihuahua","SSA","CHSSA018444","18"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","18"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","18"
"Hospital General León","Guanajuato","SSA","GTSSA005683","18"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","18"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","18"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","18"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","17"
"Hospital Regional de Alta Especialidad del Niño Dr. Rodolfo Nieto Padrón","Tabasco","SSA","TCSSA001040","17"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","17"
"Hgr 1 Chihuahua","Chihuahua","IMSS","CHIMS000136","17"
"Christus Muguerza Monterrey S. A. de C. V.","Nuevo León","SMP","NLSMP000052","17"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","17"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","17"
"Hospital Tlahuac","Ciudad de México","ISSSTE","DFIST001053","17"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","17"
"Hospital de La Mujer","Michoacán de Ocampo","SSA","MNSSA001862","17"
"Hospital General Dr. Norberto Treviño Zapata","Tamaulipas","SSA","TSSSA002810","16"
"19 En Valladolid","Yucatán","SSA","YNSSA001871","16"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","15"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","15"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","15"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","15"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","15"
"Hospital Comunitario Abasolo","Guanajuato","SSA","GTSSA017344","14"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","14"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","14"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","14"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","14"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","14"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","14"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","14"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","14"
"Centro de Atencion Temporal Lindavista","Ciudad de México","IMSS","DFIMS001070","14"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","14"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","14"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","13"
"Hospital General Cd. Valles","San Luis Potosí","SSA","SPSSA000356","13"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","13"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","13"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","13"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","13"
"19 (extensión Hospital Actopan)","Hidalgo","SSA","HGSSA005056","13"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","13"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","13"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","13"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","13"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","13"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","13"
"Hgz 51 Chapala","Durango","IMSS","DGIMS000095","13"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","13"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","12"
"Hospital General Queretaro","Querétaro","SSA","QTSSA001752","12"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","12"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","12"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","11"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","11"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","11"
"Hospital General Valle de Santiago","Guanajuato","SSA","GTSSA017385","11"
"Toluca","México","ISSSTE","MCIST000215","11"
