"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital Central Dr. Ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA001102","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"H.g. Tenancingo","México","SSA","MCSSA006430","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","100"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","97"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","95"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","94"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","93"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","92"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","92"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","91"
"Miahuatlán de Porfirio Díaz","Oaxaca","IMSS-BIENESTAR","OCIMO000550","89"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","89"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","88"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","88"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","83"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","83"
"Hospital Regional Valle de Bravo Nicolás Bravo Bicentenario Issemym","México","SME","MCSME001114","80"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","80"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","80"
"3/er. Regimiento Blindado de Reconocimiento","Morelos","SEDENA","MSSDN000072","80"
