"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Villanueva","Zacatecas","IMSS-BIENESTAR","ZSIMO001404","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","100"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Hospital General Cd. del Carmen","Campeche","PEMEX","CCPMX000013","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Ario de Rosales","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO000244","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"8/o. Regimiento Blindado de Reconocimiento","Guanajuato","SEDENA","GTSDN000104","100"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","100"
"Zacatipan","San Luis Potosí","IMSS-BIENESTAR","SPIMO001461","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","89"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","85"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","80"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","75"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","71"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","67"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","67"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","67"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","67"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","62"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","60"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","54"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","54"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","50"
"Hgsmf 33 S. Andres","Veracruz de Ignacio de La Llave","IMSS","VZIMS000890","50"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","50"
"Zacapoaxtla","Puebla","IMSS-BIENESTAR","PLIMO002890","50"
"Amanalco","México","IMSS-BIENESTAR","MCIMO000105","50"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","50"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","50"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","50"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","50"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","45"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","45"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","45"
"23/o. Batallon de Infantería","Chihuahua","SEDENA","CHSDN000043","44"
"Hospital General de Matehuala","San Luis Potosí","SSA","SPSSA002992","43"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","42"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","40"
