"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital de Especialidades de Chetumal","Quintana Roo","SSA","QRSSA001843","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Centro Regional de Desarrollo Infantil y Estimulación Temprana","Oaxaca","SSA","OCSSA021312","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hospital General Actopan","Hidalgo","SSA","HGSSA000156","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","100"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","99"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","98"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","96"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","96"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","95"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","95"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","95"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","94"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","94"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","93"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","92"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","91"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","91"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","91"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","91"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","89"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","88"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","88"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","88"
"Hospital General Xoco","Ciudad de México","SSA","DFSSA003162","87"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","86"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","86"
"Hospital General de Axapusco","México","SSA","MCSSA014143","85"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","84"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","83"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","83"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","83"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","82"
"Hospital General Cd. del Carmen","Campeche","PEMEX","CCPMX000013","81"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","81"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","81"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","81"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","80"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","79"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","78"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","76"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","76"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","76"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","75"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","74"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","73"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","73"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","73"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","73"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","71"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","70"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","70"
"Toluca","México","ISSSTE","MCIST000215","70"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","69"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","67"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","67"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","67"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","67"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","67"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","67"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","67"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","67"
"Hospital General de Chalco","México","SSA","MCSSA001682","67"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","66"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","65"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","65"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","63"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","63"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","62"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","62"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","62"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","61"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","61"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","61"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","60"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","60"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","60"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","58"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","58"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","58"
"Hospital General Las Américas","México","SSA","MCSSA010280","58"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","58"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","57"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","56"
"6/o. Grupo de Moteros","Ciudad de México","SEDENA","DFSDN000120","56"
"Hospital General Tuxpan Dr. Emilio Alcazar","Veracruz de Ignacio de La Llave","SSA","VZSSA006815","56"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","55"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","54"
"Hospital General Torre Médica Tepepan","Ciudad de México","SSA","DFSSA002672","54"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","53"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","53"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","53"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","53"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","53"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","52"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","52"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","51"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","51"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","50"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","50"
"Hospital General Zacatecas","Zacatecas","SSA","ZSSSA000502","50"
"Hospital Civil Dr. Antonio González Guevara","Nayarit","SSA","NTSSA001594","50"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","50"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","50"
"Hc Nejapa de Madero","Oaxaca","SSA","OCSSA019996","50"
"Hospital Comunitario Villagran","Guanajuato","SSA","GTSSA016994","50"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","50"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","50"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","50"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","50"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","50"
"Sanatorio Naval de Pto. Vallarta","Jalisco","SEMAR","JCSMA000011","50"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","50"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","50"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","50"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","50"
"Hospital General Valle de Santiago","Guanajuato","SSA","GTSSA017385","50"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","48"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","48"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","48"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","48"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","47"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","47"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","47"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","46"
"19 Tuxtla","Chiapas","SSA","CSSSA009471","46"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","46"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","46"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","45"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","45"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","45"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","45"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","45"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","44"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","44"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","44"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","44"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","43"
"Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000226","43"
"Hgz 2 Cardenas","Tabasco","IMSS","TCIMS000022","43"
"H.g. Tenancingo","México","SSA","MCSSA006430","43"
"Hospital Regional Reynosa","Tamaulipas","PEMEX","TSPMX000022","43"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","43"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","43"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","43"
