"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hospital Comunitario Aquismon","San Luis Potosí","SSA","SPSSA000064","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","100"
"Chignahuapan","Puebla","IMSS-BIENESTAR","PLIMO000691","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"El Fuerte","Sinaloa","IMSS-BIENESTAR","SLIMO000576","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Huautla de Jiménez","Oaxaca","IMSS-BIENESTAR","OCIMO000352","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Tlaltenango de Sánchez Román","Zacatecas","IMSS-BIENESTAR","ZSIMO001182","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"H.g. Tenancingo","México","SSA","MCSSA006430","100"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","100"
"Hg Apatzingan","Michoacán de Ocampo","SSA","MNSSA017400","100"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","100"
