"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","100"
"Matehuala","San Luis Potosí","IMSS-BIENESTAR","SPIMO000732","100"
"Hospital Integral de Xicotepec","Puebla","SSA","PLSSA009283","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"19 (extensión Hospital Actopan)","Hidalgo","SSA","HGSSA005056","100"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","100"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","100"
"Cerritos","San Luis Potosí","IMSS-BIENESTAR","SPIMO000283","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"C.s. C/ Hospitalización Adán G. Velarde","Baja California Sur","SSA","BSSSA000192","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General Tecomán Dr. José F. Rivas Guzmán","Colima","SSA","CMSSA001023","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hospital Comunitario Tamazunchale","San Luis Potosí","SSA","SPSSA001703","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Zacatipan","San Luis Potosí","IMSS-BIENESTAR","SPIMO001461","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","100"
