"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hc Santos Reyes Nopala","Oaxaca","SSA","OCSSA020445","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hospital General Virginia Ayala de Garza","Nuevo León","SSA","NLSSA003911","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Centro Regional de Desarrollo Infantil y Estimulación Temprana","Oaxaca","SSA","OCSSA021312","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","99"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","95"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","94"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","94"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","92"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","92"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","92"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","91"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","91"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","88"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","86"
"Hospital General Acapulco","Guerrero","SSA","GRSSA000010","85"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","85"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","84"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","84"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","83"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","82"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","81"
"Hospital General León","Guanajuato","SSA","GTSSA005683","81"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","80"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","80"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","80"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","79"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","78"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","78"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","78"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","77"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","76"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","76"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","75"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","75"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","75"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","72"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","72"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","72"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","72"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","71"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","71"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","71"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","71"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","70"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","70"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","70"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","70"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","69"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","68"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","67"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","67"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","67"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","67"
"Hg Tehuantepec","Oaxaca","SSA","OCSSA018473","67"
"Hospital General de Axapusco","México","SSA","MCSSA014143","67"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","67"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","67"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","67"
"Toluca","México","ISSSTE","MCIST000215","66"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","65"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","64"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","64"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","63"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","62"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","62"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","62"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","61"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","60"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","60"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","60"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","60"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","60"
"Hospital Civil Dr. Antonio González Guevara","Nayarit","SSA","NTSSA001594","59"
"6/o. Batallón de Fuerzas Especiales","México","SEDENA","MCSDN000390","58"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","58"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","57"
"Hospital General de Tekax","Yucatán","SSA","YNSSA013476","57"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","57"
"H.g. Jilotepec","México","SSA","MCSSA010053","57"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","57"
"Hospital General Torre Médica Tepepan","Ciudad de México","SSA","DFSSA002672","56"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","56"
"H.g. Tenancingo","México","SSA","MCSSA006430","56"
"Hospital General Los Mochis","Sinaloa","SSA","SLSSA000024","56"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","55"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","54"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","54"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","54"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","53"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","53"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","52"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","52"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","52"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","51"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","51"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","50"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","50"
"Huauchinango","Puebla","ISSSTE","PLIST000072","50"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","50"
"Hospital General Yajalón","Chiapas","SSA","CSSSA008264","50"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","50"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","50"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","50"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","50"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","50"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","50"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","50"
"Hc Maruata","Michoacán de Ocampo","SSA","MNSSA016550","50"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","50"
"Hg  Juárez","Chihuahua","SSA","CHSSA001801","50"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","50"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","50"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","50"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","50"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","50"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","50"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","50"
"Hospital Santa Margarita S.A. de C.V.","Jalisco","SMP","JCSMP000704","50"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","50"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","50"
"Navojoa","Sonora","ISSSTE","SRIST000162","50"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","50"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","50"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","49"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","49"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","49"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","49"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","49"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","48"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","48"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","48"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","48"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","47"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","47"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","46"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","46"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","46"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","46"
