"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital General de Ríoverde","San Luis Potosí","SSA","SPSSA000945","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Central Dr. Ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA001102","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","100"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","100"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital Comunitario Huanimaro","Guanajuato","SSA","GTSSA001623","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hospital Comunitario Abasolo","Guanajuato","SSA","GTSSA017344","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital General de Acatlán de Osorio","Puebla","SSA","PLSSA008572","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","100"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","100"
"Hospital Comunitario Manuel Doblado","Guanajuato","SSA","GTSSA017390","100"
"Hospital General Huauchinango","Puebla","SSA","PLSSA016543","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","100"
"Hospital Comunitario Tamazula","Jalisco","SSA","JCSSA008080","100"
"Santa Rosalia","Baja California Sur","ISSSTE","BSIST000043","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"H.g. Valle de Bravo","México","SSA","MCSSA007982","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Hospital Para El Niño Poblano","Puebla","SSA","PLSSA008881","100"
"Sahuayo","Michoacán de Ocampo","ISSSTE","MNIST000185","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","100"
"Hped Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000616","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hcard Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000575","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","100"
"Toluca","México","ISSSTE","MCIST000215","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hospital Materno Perinatal Mónica Pretelini Sáenz","México","SSA","MCSSA007673","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","100"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","100"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hr_issste","Puebla","ISSSTE","PLIST000101","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital Integral Ixtlán del Río","Nayarit","SSA","NTSSA000474","100"
"Hospital Comunitario Tarimoro","Guanajuato","SSA","GTSSA016970","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgsmf 9 Apatzigan","Michoacán de Ocampo","IMSS","MNIMS000021","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital General Huichapan","Hidalgo","SSA","HGSSA001503","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","100"
"39/o. Batallón de Infantería","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000162","100"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"Hospital General Dolores Hidalgo ¨ Cuna de La Independencia Nacional¨","Guanajuato","SSA","GTSSA001290","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital General de Izucar de Matamoros","Puebla","SSA","PLSSA016806","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","100"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Comunitario Jerecuaro","Guanajuato","SSA","GTSSA001915","100"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","100"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
