"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","100"
"Chignahuapan","Puebla","IMSS-BIENESTAR","PLIMO000691","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","100"
"Hospital Basico Comunitario de Tondoroque","Nayarit","SSA","NTSSA015874","100"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","100"
"Matías Romero Avendaño","Oaxaca","IMSS-BIENESTAR","OCIMO000475","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Zacualtipán","Hidalgo","IMSS-BIENESTAR","HGIMO002043","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Puerto Vallarta","Jalisco","ISSSTE","JCIST000086","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","100"
"Centro Médico del Noroeste S.a.de C.v.","Sonora","SMP","SRSMP000401","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"Hospital Y Centro Médico San Jorge de Monterrey Sa de Cv","Nuevo León","SMP","NLSMP000810","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Hgsmf 4 Navolato","Sinaloa","IMSS","SLIMS000435","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hospital Tlahuac","Ciudad de México","ISSSTE","DFIST001053","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hospital General Rosamorada","Nayarit","SSA","NTSSA000800","100"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","100"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Servicios Integrales Nova de Monterrey S.a. de C.v.","Nuevo León","SMP","NLSMP000110","100"
"Hospital General Huichapan","Hidalgo","SSA","HGSSA001503","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Integral de Puerto Peñasco","Sonora","SSA","SRSSA017666","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","100"
"Yuc","Yucatán","IMSS-BIENESTAR","YNIMO000311","100"
"Hospital Militar Regional de La Paz B. C. S.","Baja California Sur","SEDENA","BSSDN000015","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Amanalco","México","IMSS-BIENESTAR","MCIMO000105","100"
"Hgzmf 20 Autlan Navarro","Jalisco","IMSS","JCIMS000103","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Ario de Rosales","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO000244","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Miahuatlán de Porfirio Díaz","Oaxaca","IMSS-BIENESTAR","OCIMO000550","100"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Cerritos","San Luis Potosí","IMSS-BIENESTAR","SPIMO000283","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Villanueva","Zacatecas","IMSS-BIENESTAR","ZSIMO001404","100"
