"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hg Maravatio","Michoacán de Ocampo","SSA","MNSSA016475","550"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hospital Comunitario Manuel Doblado","Guanajuato","SSA","GTSSA017390","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","100"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hcard Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000575","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"Hospital Comunitario Jerecuaro","Guanajuato","SSA","GTSSA001915","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","100"
"8/o. Regimiento Mecanizado","México","SEDENA","MCSDN000414","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hc Nejapa de Madero","Oaxaca","SSA","OCSSA019996","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
