"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Militar Zona de Chetumal Q. Roo","Quintana Roo","SEDENA","QRSDN000015","100"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","100"
"Hospital General de Matehuala","San Luis Potosí","SSA","SPSSA002992","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Cd. Constitucion","Baja California Sur","ISSSTE","BSIST000014","100"
"Teziutlan","Puebla","ISSSTE","PLIST000171","100"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital General Navojoa","Sonora","SSA","SRSSA001670","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","100"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","100"
"Hospital Regional Reynosa","Tamaulipas","PEMEX","TSPMX000022","100"
"Hospital de Las Culturas San Cristobal de Las Casas","Chiapas","SSA","CSSSA018764","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Tula","Tamaulipas","IMSS-BIENESTAR","TSIMO000871","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","100"
"Matías Romero Avendaño","Oaxaca","IMSS-BIENESTAR","OCIMO000475","100"
"Amanalco","México","IMSS-BIENESTAR","MCIMO000105","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Regional Cd. Madero","Tamaulipas","PEMEX","TSPMX000010","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital General de Montemorelos","Nuevo León","SSA","NLSSA004944","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hospital de Especialidades de Chetumal","Quintana Roo","SSA","QRSSA001843","100"
"Maxcanú","Yucatán","IMSS-BIENESTAR","YNIMO000376","100"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","100"
"Hospital Militar Regional de Chihuahua Chih.","Chihuahua","SEDENA","CHSDN000026","100"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Pachuca (dr. Jesús del Rosal)","Hidalgo","SSA","HGSSA002570","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General Virginia Ayala de Garza","Nuevo León","SSA","NLSSA003911","100"
"Hospital General Tecomán Dr. José F. Rivas Guzmán","Colima","SSA","CMSSA001023","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","100"
"Hospital General Cd. Acuña","Coahuila de Zaragoza","SSA","CLSSA000033","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","97"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","96"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","96"
"Hes Puebla","Puebla","IMSS","PLIMS000200","96"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","95"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","95"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","95"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","95"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","95"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","94"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","93"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","92"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","92"
"Hgzmf 1 Chetumal","Quintana Roo","IMSS","QRIMS000031","91"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","91"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","90"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","89"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","89"
"Hospital Regional de Alta Especialidad Dr. Gustavo A. Rovirosa Pérez","Tabasco","SSA","TCSSA001052","89"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","88"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","87"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","87"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","86"
"Hgz 1 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000321","85"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","85"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","85"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","85"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","85"
"Hospital Dr. Julian A. Manzur Ocaña","Tabasco","SME","TCSME000011","84"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","83"
"19 En Valladolid","Yucatán","SSA","YNSSA001871","83"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","82"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","81"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","81"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","80"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","80"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","80"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","80"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","80"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","80"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","78"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","78"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","78"
"Acapulco","Guerrero","ISSSTE","GRIST000025","78"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","77"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","76"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","76"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","75"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","75"
"Servicios Integrales Nova de Monterrey S.a. de C.v.","Nuevo León","SMP","NLSMP000110","75"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","75"
"Hospital General Culiacan","Sinaloa","SSA","SLSSA002660","75"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","75"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","75"
"Merida","Yucatán","ISSSTE","YNIST000030","74"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","74"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","73"
"Hospital Regional de Alta Especialidad de Zumpango","México","SSA","MCSSA018774","73"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","73"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","72"
"19 Villaflores","Chiapas","SSA","CSSSA009500","71"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","71"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","71"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","71"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","71"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","71"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","70"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","70"
"Hospital General de Ensenada","Baja California","SSA","BCSSA000015","69"
"Hospital Naval de Veracruz","Veracruz de Ignacio de La Llave","SEMAR","VZSMA000040","67"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","67"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","67"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","67"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","67"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","67"
"Hospital Regional de Autlan","Jalisco","SSA","JCSSA000631","67"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","67"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","67"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","67"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","65"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","65"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","65"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","64"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","64"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","64"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","64"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","64"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","64"
"Hgz 1 Zacatecas","Zacatecas","IMSS","ZSIMS000353","64"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","64"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","64"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","64"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","63"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","63"
"Centro Banamex","Ciudad de México","SSA","DFSSA004970","62"
"Hgz 1 Aguascalientes","Aguascalientes","IMSS","ASIMS000021","62"
"Hospital Central Dr. Ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA001102","62"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","62"
"Ocosingo","Chiapas","ISSSTE","CSIST000140","60"
"Hospital General de Subzona No. 12","Sonora","IMSS","SRIMS000915","60"
"Monterrey","Nuevo León","ISSSTE","NLIST000105","60"
"Hgz 21 Tepatitlan","Jalisco","IMSS","JCIMS000914","60"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","60"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","60"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","60"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","60"
"Hospital General de Tampico Dr. Carlos Canseco","Tamaulipas","SSA","TSSSA005151","60"
"Hospital General Los Mochis","Sinaloa","SSA","SLSSA000024","60"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","59"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","59"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","59"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","58"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","57"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","57"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","56"
"19 Tapachula","Chiapas","SME","CSSME000100","56"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","56"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","56"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","56"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","55"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","55"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","55"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","55"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","54"
"Hgr 1 Chihuahua","Chihuahua","IMSS","CHIMS000136","53"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","53"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","53"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","53"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","53"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","52"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","52"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","51"
"Hospital General Dr. Desiderio G. Rosado Carbajal","Tabasco","SSA","TCSSA017420","50"
"Uruapan del Progreso","Michoacán de Ocampo","ISSSTE","MNIST000202","50"
"HGSMF 17 Los Reyes","Michoacán de Ocampo","IMSS","MNIMS000313","50"
"Hospital Regional Salamanca","Guanajuato","PEMEX","GTPMX000013","50"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","50"
"Hospital Materno Perinatal Mónica Pretelini Sáenz","México","SSA","MCSSA007673","50"
"Hgz 51 Chapala","Durango","IMSS","DGIMS000095","50"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","50"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","50"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","50"
"Unidad Médica Regional de Atención A La Gestación Y Al Neonato","Hidalgo","SSA","HGSSA005003","50"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","50"
"Hospital Comunitario San Diego de La Union","Guanajuato","SSA","GTSSA017501","50"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","50"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","50"
"El Fuerte","Sinaloa","IMSS-BIENESTAR","SLIMO000576","50"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","50"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","50"
"Ocozocoautla de Espinosa","Chiapas","IMSS-BIENESTAR","CSIMO003081","50"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","50"
"Mamantel","Campeche","IMSS-BIENESTAR","CCIMO000512","50"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","50"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","50"
"Altamirano","Chiapas","IMSS-BIENESTAR","CSIMO000170","50"
"Hgs 13 Cd. Acuña","Coahuila de Zaragoza","IMSS","CLIMS000012","50"
"Hospital Dr. Manuel Campos","Campeche","SSA","CCSSA000100","50"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","50"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","50"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","50"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","50"
"Hospital Nuevo Gomez Palacio","Durango","SSA","DGSSA002414","50"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","50"
"Oxkutzcab","Yucatán","IMSS-BIENESTAR","YNIMO000446","50"
"Yuc","Yucatán","IMSS-BIENESTAR","YNIMO000311","50"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","50"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","50"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA000025","48"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","48"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","48"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","48"
"Hospital Regional de Alta Especialidad En Cd Victoria Bicentenario 2010","Tamaulipas","SSA/CC","TSSSA018292","48"
"19","Guanajuato","SSA","GTSSA002101","48"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","47"
"Hgz 2 Aguascalientes","Aguascalientes","IMSS","ASIMS000016","47"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","46"
"Hospital General Villa","Ciudad de México","SSA","DFSSA000881","46"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","46"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","46"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","46"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","46"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","46"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","45"
"Hes 1 Leon","Guanajuato","IMSS","GTIMS000226","45"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","44"
"Hospital Militar Regional de Torreón Coah.","Coahuila de Zaragoza","SEDENA","CLSDN000013","43"
"19 (extensión Hospital Huejutla)","Hidalgo","SSA","HGSSA005032","43"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","43"
"Hospital General de Zacatlán","Puebla","SSA","PLSSA015551","43"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","43"
"Hospital Regional de Alta Especialidad del Niño Dr. Rodolfo Nieto Padrón","Tabasco","SSA","TCSSA001040","43"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","42"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","42"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","42"
"19 Tuxtla","Chiapas","SSA","CSSSA009471","42"
