"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Juárez Arriaga","Chiapas","SSA","CSSSA000453","100"
"Hc Santos Reyes Nopala","Oaxaca","SSA","OCSSA020445","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
