"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional Cd. Madero","Tamaulipas","PEMEX","TSPMX000010","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Teziutlan","Puebla","ISSSTE","PLIST000171","100"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","100"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hgzmf 1 Chetumal","Quintana Roo","IMSS","QRIMS000031","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","100"
"Sanatorio Naval de Matamoros","Tamaulipas","SEMAR","TSSMA000015","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","100"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Dr. Roberto Nettel F.","Chiapas","ISSSTE","CSIST000210","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Dr. Miguel Trejo Ochoa","Colima","ISSSTE","CMIST000010","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Militar Regional de Hermosillo Son.","Sonora","SEDENA","SRSDN000011","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Dr. Fernando Ocaranza","Sonora","ISSSTE","SRIST000133","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","100"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","100"
"Hgzmf 35 Cosamaloapan","Veracruz de Ignacio de La Llave","IMSS","VZIMS000342","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Hospital Comunitario Jaral del Progreso","Guanajuato","SSA","GTSSA017426","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Irapuato","Guanajuato","ISSSTE","GTIST000086","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital General Tuxpan Dr. Emilio Alcazar","Veracruz de Ignacio de La Llave","SSA","VZSSA006815","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Benemérito de Las Américas","Chiapas","IMSS-BIENESTAR","CSIMO002924","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","100"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","99"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","98"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","98"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","96"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","96"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","96"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","96"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","95"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","94"
"Hospital General Cd. Acuña","Coahuila de Zaragoza","SSA","CLSSA000033","93"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","93"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","93"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","92"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","92"
