"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Hospital General Guasave","Sinaloa","SSA","SLSSA001255","100"
"Hgsmf 26 Tuxpan","Veracruz de Ignacio de La Llave","IMSS","VZIMS001071","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hgz 21 Tepatitlan","Jalisco","IMSS","JCIMS000914","100"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","100"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","100"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Tamazunchale","San Luis Potosí","ISSSTE","SPIST000142","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","100"
"Hped Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000616","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Hgp 3a Magdalena Salinas","Ciudad de México","IMSS","DFIMS000184","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","100"
