"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hgs 22 N.casas Grandes","Chihuahua","IMSS","CHIMS000450","100"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Ario de Rosales","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO000244","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","92"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","91"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","91"
"Hgsmf 2 Cd.constitucion","Baja California Sur","IMSS","BSIMS000014","88"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","86"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","82"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","81"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","78"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","77"
"Hospital General Dr. Salvador Zubirán Anchondo","Chihuahua","SSA","CHSSA000664","75"
