"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital General Dolores Hidalgo ¨ Cuna de La Independencia Nacional¨","Guanajuato","SSA","GTSSA001290","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General de Izucar de Matamoros","Puebla","SSA","PLSSA016806","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Centro Médico del Noroeste S.a.de C.v.","Sonora","SMP","SRSMP000401","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Zitacuaro","Michoacán de Ocampo","ISSSTE","MNIST000231","100"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","100"
"Umf 120 Zaragoza","Ciudad de México","IMSS","DFIMS000382","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
