"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Zona 92","Coahuila de Zaragoza","IMSS","CLIMS000601","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hgzmf 9 Cd. Guzman","Jalisco","IMSS","JCIMS000190","100"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hospital de Salud Mental","Durango","SSA","DGSSA000611","100"
"Hgz 2 Aguascalientes","Aguascalientes","IMSS","ASIMS000016","100"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","100"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","100"
"Hospital General de Ríoverde","San Luis Potosí","SSA","SPSSA000945","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","100"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","100"
"Hies de Chihuahua","Chihuahua","SSA","CHSSA018514","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
