"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Santa Rosalia","Baja California Sur","ISSSTE","BSIST000043","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hgz 4 Guaymas","Sonora","IMSS","SRIMS000314","100"
"Hospital Comunitario Tarimoro","Guanajuato","SSA","GTSSA016970","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Unidad Médica Regional de Atención A La Gestación Y Al Neonato","Hidalgo","SSA","HGSSA005003","100"
"Hgsmf 33 S. Andres","Veracruz de Ignacio de La Llave","IMSS","VZIMS000890","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Hospital Comunitario Moroleón","Guanajuato","SSA","GTSSA017443","100"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","100"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","100"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","100"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","100"
"Zacapu","Michoacán de Ocampo","ISSSTE","MNIST000214","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Umf 120 Zaragoza","Ciudad de México","IMSS","DFIMS000382","100"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","100"
"Hospital Comunitario Apaseo El Grande","Guanajuato","SSA","GTSSA000585","100"
"Pachuca (dr. Jesús del Rosal)","Hidalgo","SSA","HGSSA002570","100"
