"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hospital Comunitario de Tulum","Quintana Roo","SSA","QRSSA001860","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
