"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","100"
"Hospital General de Montemorelos","Nuevo León","SSA","NLSSA004944","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","100"
"Hg Juchitan Dr. Macedonio Benitez Fuentes","Oaxaca","SSA","OCSSA007693","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hospital General Tecomán Dr. José F. Rivas Guzmán","Colima","SSA","CMSSA001023","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Agosto 12","Tamaulipas","ISSSTE","TSIST000095","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hospital Chiapas Nos Une Dr. Jesus Gilberto Gomez Maza","Chiapas","SSA","CSSSA019954","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Regional de Magdalena","Jalisco","SSA","JCSSA003496","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hospital General Cd. Acuña","Coahuila de Zaragoza","SSA","CLSSA000033","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","100"
"Guaymas","Sonora","ISSSTE","SRIST000104","100"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","100"
"Christus Muguerza Sistemas Hospitalarios S. A. de C. V.","Nuevo León","SMP","NLSMP000040","100"
