"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Cananea","Sonora","SSA","SRSSA006285","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hped Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000616","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","100"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","100"
"El Fuerte","Sinaloa","IMSS-BIENESTAR","SLIMO000576","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hgzmf 20 Autlan Navarro","Jalisco","IMSS","JCIMS000103","100"
"Hgsmf 26 Tuxpan","Veracruz de Ignacio de La Llave","IMSS","VZIMS001071","100"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","100"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","100"
"Hgp 3a Magdalena Salinas","Ciudad de México","IMSS","DFIMS000184","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Centro de Atencion Temporal Covid 19","Michoacán de Ocampo","IMSS","MNIMS000646","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hospital General Guasave","Sinaloa","SSA","SLSSA001255","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Comunitario Villagran","Guanajuato","SSA","GTSSA016994","100"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","100"
"Hgz 21 Tepatitlan","Jalisco","IMSS","JCIMS000914","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","100"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","93"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","93"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","92"
"Hgzmf 6 Ocotlan","Jalisco","IMSS","JCIMS000651","89"
"Cat Morelos","Ciudad de México","IMSS","DFIMS001082","89"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","88"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","88"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","88"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","87"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","86"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","86"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","83"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","83"
"Dr. Ismael Vazquez Ortiz","Querétaro","ISSSTE","QTIST000046","82"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","80"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","80"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","80"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","78"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","78"
"Hgz 8 Cordoba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000296","78"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","77"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","75"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","75"
"Hospital Infantil del Estado de Sonora","Sonora","SSA","SRSSA001105","71"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","70"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","70"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","70"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","69"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","68"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","68"
"Constitucion","Nuevo León","ISSSTE","NLIST000093","67"
"Dr. Roberto Nettel F.","Chiapas","ISSSTE","CSIST000210","67"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","67"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","67"
"Hidalgo del Parral","Chihuahua","ISSSTE","CHIST000095","67"
"Hgsmf 2 Cd.constitucion","Baja California Sur","IMSS","BSIMS000014","67"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","67"
"Iguala de La Independencia","Guerrero","ISSSTE","GRIST000153","67"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","67"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","67"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","66"
"Hg Apatzingan","Michoacán de Ocampo","SSA","MNSSA017400","65"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","64"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","64"
"Merida","Yucatán","ISSSTE","YNIST000030","63"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","62"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","60"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","60"
"19 (extensión Hospital Actopan)","Hidalgo","SSA","HGSSA005056","60"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","60"
"Umf 45 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000195","58"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","57"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","57"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","57"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","57"
"Tuxtla (u.n.e.m.e. Cirugía Ambulatoria Y Torre de Diagnóstico)","Chiapas","SSA","CSSSA019534","57"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","57"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","57"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","56"
"Hospital Comunitario Romita","Guanajuato","SSA","GTSSA003151","56"
"Unidad Movil Temporal Covid","México","IMSS","MCIMS001212","56"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","56"
"19","México","IMSS","MCIMS001224","55"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","55"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","54"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","54"
"Unidad de Detección Y Diagnostico Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000596","54"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA001331","54"
"Centro de Atencion Temporal Lindavista","Ciudad de México","IMSS","DFIMS001070","54"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","53"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","53"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","53"
"Hospital General de Subzona No. 12","Sonora","IMSS","SRIMS000915","53"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","52"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","52"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","52"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","52"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","50"
"Hospital General Dolores Hidalgo ¨ Cuna de La Independencia Nacional¨","Guanajuato","SSA","GTSSA001290","50"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","50"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","50"
"Ensenada","Baja California","ISSSTE","BCIST000011","50"
"Anexo Unidad de Medicina Familiar 86","Coahuila de Zaragoza","IMSS","CLIMS000613","50"
"Tamazunchale","San Luis Potosí","ISSSTE","SPIST000142","50"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","50"
"Hgs 22 N.casas Grandes","Chihuahua","IMSS","CHIMS000450","50"
"B. Hospital General Con Especialidades Juan María de Salvatierra","Baja California Sur","SSA","BSSSA001213","50"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","50"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","50"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","50"
"Celaya","Guanajuato","ISSSTE","GTIST000045","50"
"Puerto Vallarta","Jalisco","ISSSTE","JCIST000086","50"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","50"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","50"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","50"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","50"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","49"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","49"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","49"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","49"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","48"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","48"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","47"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","46"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","45"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","45"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","45"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","45"
"Hospital General de Zona No. 1","Colima","IMSS","CMIMS000186","44"
"Hgzmf 16 C. Cuauhtémoc","Chihuahua","IMSS","CHIMS000095","44"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","43"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","43"
"Dr. Bernardo Sepulveda Gutiérrez","Guerrero","SSA","GRSSA004753","43"
"Hospital Comunitario El Grullo","Jalisco","SSA","JCSSA002113","43"
"Hospital General Puruandiro","Michoacán de Ocampo","SSA","MNSSA016480","43"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","43"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","42"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","42"
"Hgz 1 Aguascalientes","Aguascalientes","IMSS","ASIMS000021","41"
"Hospital General de Tampico Dr. Carlos Canseco","Tamaulipas","SSA","TSSSA005151","41"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","41"
"Hospital General de Huamantla","Tlaxcala","SSA","TLSSA017983","41"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","40"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","40"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","40"
"Hospital General de Caborca","Sonora","SSA","SRSSA006261","40"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","40"
"Hcard Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000575","40"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","40"
"Hospital General del Estado Dr. Ernesto Ramos Bours","Sonora","SSA","SRSSA001110","40"
"Hgz 89 Guadalajara","Jalisco","IMSS","JCIMS000342","39"
"Hospital Para El Niño Imiem","México","SME","MCSME000011","38"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","38"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","38"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","38"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","38"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","37"
"Hgz 3 Tuxtepec","Oaxaca","IMSS","OCIMS000182","37"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","37"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","36"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","36"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","36"
"Hr_issste","Puebla","ISSSTE","PLIST000101","35"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","35"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","35"
"Hospital General Queretaro","Querétaro","SSA","QTSSA001752","34"
"Yuc","Yucatán","IMSS-BIENESTAR","YNIMO000311","33"
"Sahuayo","Michoacán de Ocampo","ISSSTE","MNIST000185","33"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","33"
"Vicente Guerrero","Durango","IMSS-BIENESTAR","DGIMO001595","33"
"Hospital Tlahuac","Ciudad de México","ISSSTE","DFIST001053","33"
"Tehuacan","Puebla","ISSSTE","PLIST000154","33"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","33"
"Dr. Miguel Trejo Ochoa","Colima","ISSSTE","CMIST000010","33"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","33"
"Hgzmf 9 Cd. Guzman","Jalisco","IMSS","JCIMS000190","33"
"Cd. Delicias","Chihuahua","ISSSTE","CHIST000042","33"
"Miahuatlán de Porfirio Díaz","Oaxaca","IMSS-BIENESTAR","OCIMO000550","33"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","33"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","33"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","33"
"Tuxtepec","Oaxaca","ISSSTE","OCIST000165","33"
"Hgsmf 33 S. Andres","Veracruz de Ignacio de La Llave","IMSS","VZIMS000890","33"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","33"
"Hospital Para El Niño Poblano","Puebla","SSA","PLSSA008881","33"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","33"
"19 (extensión Hospital Huehuetla)","Hidalgo","SSA","HGSSA005044","33"
"Hgz 2 Aguascalientes","Aguascalientes","IMSS","ASIMS000016","33"
"Hospital General Felipe Carrillo Puerto","Quintana Roo","SSA","QRSSA000023","33"
"Hospital Regional de La Barca","Jalisco","SSA","JCSSA013815","33"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","33"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","33"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","33"
"Hospital Pediátrico Iztapalapa","Ciudad de México","SSA","DFSSA001511","33"
