"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Hgzmf 32 Guasave","Sinaloa","IMSS","SLIMS000271","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"19 (extensión Hospital Actopan)","Hidalgo","SSA","HGSSA005056","100"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General de Cananea","Sonora","SSA","SRSSA006285","100"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","100"
"Hospital General de Ríoverde","San Luis Potosí","SSA","SPSSA000945","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Miahuatlán de Porfirio Díaz","Oaxaca","IMSS-BIENESTAR","OCIMO000550","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Hospital Militar Regional de La Paz B. C. S.","Baja California Sur","SEDENA","BSSDN000015","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Zacatipan","Puebla","IMSS-BIENESTAR","PLIMO000551","100"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hgz 46 Dr. B Reynés B","Tabasco","IMSS","TCIMS000121","100"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hospital General de Tacambaro Maria Zendejas","Michoacán de Ocampo","SSA","MNSSA002965","100"
"Tlaltenango de Sánchez Román","Zacatecas","IMSS-BIENESTAR","ZSIMO001182","100"
"Hospital  Naval de Lazaro Cardenas","Michoacán de Ocampo","SEMAR","MNSMA000011","100"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Umf 120 Zaragoza","Ciudad de México","IMSS","DFIMS000382","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hgz 4 Zamora","Michoacán de Ocampo","IMSS","MNIMS000506","100"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hospital General de Montemorelos","Nuevo León","SSA","NLSSA004944","100"
"Ixmiquilpan","Hidalgo","IMSS-BIENESTAR","HGIMO000771","100"
"Zacatipan","San Luis Potosí","IMSS-BIENESTAR","SPIMO001461","100"
"Hospital Comunitario Ciudad del Maíz","San Luis Potosí","SSA","SPSSA000262","100"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","100"
"Hospital Militar Regional de Especialidades de Monterrey N. L.","Nuevo León","SEDENA","NLSDN000012","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hospital Pediátrico Villa","Ciudad de México","SSA","DFSSA000840","100"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hgz 21 Tepatitlan","Jalisco","IMSS","JCIMS000914","100"
"Hgz 4 Guaymas","Sonora","IMSS","SRIMS000314","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","100"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","100"
"Hospital General de Zacatlán","Puebla","SSA","PLSSA015551","100"
"Ocozocoautla de Espinosa","Chiapas","IMSS-BIENESTAR","CSIMO003081","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","100"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital Comunitario Tamazunchale","San Luis Potosí","SSA","SPSSA001703","100"
"Hospital General Lázaro Cárdenas","Michoacán de Ocampo","SSA","MNSSA001722","100"
"Hospital Basico Comunitario de Xilitla","San Luis Potosí","SSA","SPSSA017144","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","100"
"Maxcanú","Yucatán","IMSS-BIENESTAR","YNIMO000376","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Acanceh","Yucatán","IMSS-BIENESTAR","YNIMO000031","100"
"Hospital Comunitario Villa de Arista","San Luis Potosí","SSA","SPSSA002654","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hospital General Rosamorada","Nayarit","SSA","NTSSA000800","100"
"Hgsmf 26 Tuxpan","Veracruz de Ignacio de La Llave","IMSS","VZIMS001071","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital General de Nativitas","Tlaxcala","SSA","TLSSA017925","100"
"Chignahuapan","Puebla","IMSS-BIENESTAR","PLIMO000691","100"
"Hospital Comunitario La Huerta","Jalisco","SSA","JCSSA002632","100"
"Buenavista","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO003954","100"
"Yuc","Yucatán","IMSS-BIENESTAR","YNIMO000311","100"
"Hospital Comunitario Aquismon","San Luis Potosí","SSA","SPSSA000064","100"
"Hospital General Cd. Valles","San Luis Potosí","SSA","SPSSA000356","100"
"Hospital Comunitario Salinas de Hidalgo","San Luis Potosí","SSA","SPSSA001032","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"Hped Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000616","100"
"Hospital Naval de Veracruz","Veracruz de Ignacio de La Llave","SEMAR","VZSMA000040","100"
"Matías Romero Avendaño","Oaxaca","IMSS-BIENESTAR","OCIMO000475","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hospital General Huichapan","Hidalgo","SSA","HGSSA001503","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"San Jose del Rincon","México","IMSS-BIENESTAR","MCIMO000093","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Dr. Bernardo Sepulveda Gutiérrez","Guerrero","SSA","GRSSA004753","100"
"Hgsmf 4 Navolato","Sinaloa","IMSS","SLIMS000435","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"San Ildefonso Villa Alta","Oaxaca","IMSS-BIENESTAR","OCIMO001315","100"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","100"
"Hospital Básico Comunitario de Compostela","Nayarit","SSA","NTSSA016060","100"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","100"
"Cerritos","San Luis Potosí","IMSS-BIENESTAR","SPIMO000283","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hospital Mixto Jesús María","Nayarit","SSA","NTSSA000660","100"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","99"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","98"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","97"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","97"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","97"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","96"
"Hospital Integral de Xicotepec","Puebla","SSA","PLSSA009283","96"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","95"
"Hgzmf 6 Ocotlan","Jalisco","IMSS","JCIMS000651","95"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","95"
"Hgz 1 Aguascalientes","Aguascalientes","IMSS","ASIMS000021","95"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","94"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","94"
"Unidad de Detección Y Diagnostico Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000596","94"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","94"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","94"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","94"
"Hospital General Huauchinango","Puebla","SSA","PLSSA016543","93"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","93"
"Hospital Tlahuac","Ciudad de México","ISSSTE","DFIST001053","93"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","93"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","92"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","92"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","92"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","91"
"Hgzmf 9 Cd. Guzman","Jalisco","IMSS","JCIMS000190","91"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","90"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","90"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","90"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","90"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","90"
"Hgzmf 35 Cosamaloapan","Veracruz de Ignacio de La Llave","IMSS","VZIMS000342","90"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","89"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","89"
"Hgzmf 20 Autlan Navarro","Jalisco","IMSS","JCIMS000103","89"
"Hospital General de Huamantla","Tlaxcala","SSA","TLSSA017983","89"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","89"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","89"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","88"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","88"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","88"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","88"
"Hgsmf 2 Cd.constitucion","Baja California Sur","IMSS","BSIMS000014","88"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","88"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","88"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","87"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","87"
"Hospital General de La Huasteca","Hidalgo","SSA","HGSSA015520","86"
"Hospital Regional Minatitlán","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000054","86"
"Hospital General Tecamachalco","Puebla","SSA","PLSSA016893","86"
"Hospital General San Carlos","Yucatán","SSA","YNSSA001224","86"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","86"
"Hospital Regional Poza Rica","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000066","85"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","85"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","85"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","83"
"Hospital General Cadereyta","Nuevo León","PEMEX","NLPMX000015","83"
"Hi Cheran","Michoacán de Ocampo","SSA","MNSSA000836","83"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","83"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","83"
"Centro de Raqueta de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA008314","83"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","83"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","82"
"Hospital General de Tampico Dr. Carlos Canseco","Tamaulipas","SSA","TSSSA005151","82"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","82"
"19 (extensión Hospital Huejutla)","Hidalgo","SSA","HGSSA005032","82"
"Hospital Regional de Alta Especialidad de Zumpango","México","SSA","MCSSA018774","82"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","81"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA001331","81"
"Umf 5 Monterrey","Nuevo León","IMSS","NLIMS000472","81"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","81"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","81"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","81"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","80"
"Hgsmf 9 Apatzigan","Michoacán de Ocampo","IMSS","MNIMS000021","80"
"Hg Hospital General Nuevo Laredo","Tamaulipas","SSA","TSSSA001550","80"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","80"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","80"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","79"
"Hospital Dr. Julian A. Manzur Ocaña","Tabasco","SME","TCSME000011","79"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","79"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","79"
"Hgzmf 26 Tala","Jalisco","IMSS","JCIMS000803","79"
"Hospital General San José Iturbide","Guanajuato","SSA","GTSSA016912","78"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","78"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","78"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","77"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","76"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","76"
"Hospital General Veracruz","Veracruz de Ignacio de La Llave","PEMEX","VZPMX000071","75"
"Hospital General de Matehuala","San Luis Potosí","SSA","SPSSA002992","75"
"Hospital Regional Otomi Tepehua","Hidalgo","SSA","HGSSA002751","75"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","75"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","75"
"Hgz 1 Zacatecas","Zacatecas","IMSS","ZSIMS000353","75"
"Hospital General de Atlixco Gonzalo Río Arronte","Puebla","SSA","PLSSA009292","75"
"Hospital Comunitario Sayula","Jalisco","SSA","JCSSA004930","75"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","75"
"Hgz 89 Guadalajara","Jalisco","IMSS","JCIMS000342","75"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","75"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","75"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","75"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","75"
"Hg Apatzingan","Michoacán de Ocampo","SSA","MNSSA017400","75"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","75"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","74"
"Hgsmf 33 S. Andres","Veracruz de Ignacio de La Llave","IMSS","VZIMS000890","74"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","73"
"Hgz 51 Chapala","Durango","IMSS","DGIMS000095","73"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","73"
"Hgr 6 Cd. Madero","Tamaulipas","IMSS","TSIMS000071","72"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","72"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","72"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","71"
"Servicios Integrales Nova de Monterrey S.a. de C.v.","Nuevo León","SMP","NLSMP000110","71"
"Hospital General Guaymas","Sonora","SSA","SRSSA001011","71"
