"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Tlacolula de Matamoros","Oaxaca","IMSS-BIENESTAR","OCIMO004750","100"
"Hc Santos Reyes Nopala","Oaxaca","SSA","OCSSA020445","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Dr. Baudelio Villanueva","Tamaulipas","ISSSTE","TSIST000100","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital Militar Regional de Hermosillo Son.","Sonora","SEDENA","SRSDN000011","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hc Santa Catarina Juquila","Oaxaca","SSA","OCSSA004152","100"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","100"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Juárez Arriaga","Chiapas","SSA","CSSSA000453","100"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
