"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Clínica de La Mujer San Cristóbal de Las Casas","Chiapas","SSA","CSSSA019090","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital Militar de Zona de Villahermosa Tab.","Tabasco","SEDENA","TCSDN000011","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hgs 13 Cd. Acuña","Coahuila de Zaragoza","IMSS","CLIMS000012","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Dr. Fernando Ocaranza","Sonora","ISSSTE","SRIST000133","100"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","100"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","100"
"7/o. Batallon de Ingenieros de Combate","Yucatán","SEDENA","YNSDN000084","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgzmf 35 Cosamaloapan","Veracruz de Ignacio de La Llave","IMSS","VZIMS000342","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Matehuala","San Luis Potosí","ISSSTE","SPIST000084","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","100"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","100"
"Navojoa","Sonora","ISSSTE","SRIST000162","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hgs 54 Silao","Guanajuato","IMSS","GTIMS000506","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Orizaba","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000173","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital Naval de Tampico","Tamaulipas","SEMAR","TSSMA000032","100"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"San Salvador El Seco","Puebla","IMSS-BIENESTAR","PLIMO002004","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Xalapa","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000120","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Cd. Cancun","Quintana Roo","ISSSTE","QRIST000055","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital General San José Iturbide","Guanajuato","SSA","GTSSA016912","100"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hospital General de Nativitas","Tlaxcala","SSA","TLSSA017925","100"
"Hgsmf 8 Tlaxcala","Tlaxcala","IMSS","TLIMS000194","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","99"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","98"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","96"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","96"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","95"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","95"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","95"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","94"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","94"
"Hospital de Traumatología Y Ortopedia Doctor Y General Rafael Moreno Valle","Puebla","SSA","PLSSA009394","93"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","93"
"Sanatorio Naval de Matamoros","Tamaulipas","SEMAR","TSSMA000015","92"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","92"
"Dr. Bernardo Sepulveda Gutiérrez","Guerrero","SSA","GRSSA004753","91"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","91"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","91"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","91"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","91"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","90"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","90"
"Hgz 2 Tulancingo","Hidalgo","IMSS","HGIMS000181","89"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","88"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","88"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","88"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","88"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","88"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","87"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","87"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","87"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","87"
"Hgz 8 Cordoba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000296","87"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","87"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","87"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","87"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","86"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","86"
"Cessa Maximiliano Dorantes","Tabasco","SSA","TCSSA001245","86"
