"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","97"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","94"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","90"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","89"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","89"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","88"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","83"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","83"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","80"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","80"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","79"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","79"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","77"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","77"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","75"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","72"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","69"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","68"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","67"
"Hospital General Actopan","Hidalgo","SSA","HGSSA000156","67"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","67"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","67"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","67"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","67"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","67"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","67"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","64"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","64"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","63"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","61"
"Hospital General de Chalco","México","SSA","MCSSA001682","58"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","57"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","55"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","53"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","52"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","50"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","50"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","50"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","50"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","50"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","50"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","50"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","50"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","50"
"Hospital General de Axapusco","México","SSA","MCSSA014143","50"
